title,content,text
"Ngành Tâm lý học giáo dục
","Trang bị kiến thức về ứng dụng của tâm lý học trong hoạt động giáo dục qua nhiều môn học chuyên ngành: Tâm lý học giáo dục, Giáo dục học, Tâm lý học quản lý, Tâm lý và giáo dục giới tính, Giáo dục giá trị sống và kỹ năng sống, những kiến thức cốt lõi về khoa học xã hội - nhân văn, kiến thức cơ sở ngành, liên ngành và chuyên ngành mang tính toàn diện, khai phóng và đa dạng về Tâm lý học giáo dục nhằm hình thành phẩm chất, kỹ năng cá nhân và xã hội, phát triển năng lực thực hành nghề nghiệp trong lĩnh vực Tâm lý - Giáo dục cũng như các lĩnh vực khác có liên quan, đảm bảo thích ứng với môi trường xã hội hiện nay. 
Cơ hội việc làm: Chuyên viên, cán bộ nghiên cứu khoa học tâm lý tại các Viện nghiên cứu   trung tâm nghiên cứu, Giáo viên, giảng viên tại các trường học, cơ sở giáo dục nghề nghiệp, giáo dục đại học, cao đẳng, trung cấp chuyên nghiệp, viện nghiên cứu, các trường nghề; Chuyên gia, chuyên viên tham vấn tâm lý tại các trung tâm tư vấn tâm lý, trường học, bệnh viện, viện sức khỏe tâm thần, các tổ chức xã hội;…
","Ngành Tâm lý học giáo dục
 - Trang bị kiến thức về ứng dụng của tâm lý học trong hoạt động giáo dục qua nhiều môn học chuyên ngành: Tâm lý học giáo dục, Giáo dục học, Tâm lý học quản lý, Tâm lý và giáo dục giới tính, Giáo dục giá trị sống và kỹ năng sống, những kiến thức cốt lõi về khoa học xã hội - nhân văn, kiến thức cơ sở ngành, liên ngành và chuyên ngành mang tính toàn diện, khai phóng và đa dạng về Tâm lý học giáo dục nhằm hình thành phẩm chất, kỹ năng cá nhân và xã hội, phát triển năng lực thực hành nghề nghiệp trong lĩnh vực Tâm lý - Giáo dục cũng như các lĩnh vực khác có liên quan, đảm bảo thích ứng với môi trường xã hội hiện nay. 
Cơ hội việc làm: Chuyên viên, cán bộ nghiên cứu khoa học tâm lý tại các Viện nghiên cứu   trung tâm nghiên cứu, Giáo viên, giảng viên tại các trường học, cơ sở giáo dục nghề nghiệp, giáo dục đại học, cao đẳng, trung cấp chuyên nghiệp, viện nghiên cứu, các trường nghề; Chuyên gia, chuyên viên tham vấn tâm lý tại các trung tâm tư vấn tâm lý, trường học, bệnh viện, viện sức khỏe tâm thần, các tổ chức xã hội;…
"
Chương trình đào tạo Kỹ thuật Thiết kế vi mạch,"Đào tạo chuyên sâu trong lĩnh vực kỹ thuật điện tử, thiết kế và phát triển các vi mạch điện tử, kiến thức về hệ thống tích hợp các linh kiện điện tử như transistor, điện trở, tụ điện, và các thành phần khác, trên một nền chất bán dẫn như silic...
Cơ hội việc làm: Đảm nhận các công việc trong lĩnh vực thiết kế và chế tạo vi mạch bản tại các công ty hoạt động trong lĩnh vực thiết kế và chế tạo vi mạch bán dẫn cũng như các lĩnh vực liên quan khác.","Chương trình đào tạo Kỹ thuật Thiết kế vi mạch - Đào tạo chuyên sâu trong lĩnh vực kỹ thuật điện tử, thiết kế và phát triển các vi mạch điện tử, kiến thức về hệ thống tích hợp các linh kiện điện tử như transistor, điện trở, tụ điện, và các thành phần khác, trên một nền chất bán dẫn như silic...
Cơ hội việc làm: Đảm nhận các công việc trong lĩnh vực thiết kế và chế tạo vi mạch bản tại các công ty hoạt động trong lĩnh vực thiết kế và chế tạo vi mạch bán dẫn cũng như các lĩnh vực liên quan khác."
Ngành Dinh dưỡng và khoa học thực phẩm (Ngành mới tuyển sinh 2025),"Ngành Dinh dưỡng và khoa học thực phẩm là ngành học nghiên cứu và ứng dụng kiến thức về dinh dưỡng và các khía cạnh liên quan đến thực phẩm để đảm bảo sức khỏe và cải thiện chất lượng cuộc sống của con người. Ngành này tập trung vào việc nghiên cứu về các thành phần dinh dưỡng trong thực phẩm, cách chúng tác động đến sức khỏe và cách ăn uống có thể ảnh hưởng tích cực đến sức khỏe.
Kỹ sư Dinh dưỡng và khoa học thực phẩm được đào tạo theo định hướng ứng dụng và thực hành, theo nhu cầu và định hướng của doanh nghiệp sử dụng lao động hoạt động trong lĩnh vực dinh dưỡng, thực phẩm và ẩm thực. Với sự phát triển liên tục trong khoa học và công nghệ, ngành Dinh dưỡng và khoa học thực phẩm ngày càng trở nên quan trọng hơn trong việc nâng cao chất lượng cuộc sống và phòng ngừa bệnh tật.
","Ngành Dinh dưỡng và khoa học thực phẩm (Ngành mới tuyển sinh 2025) - Ngành Dinh dưỡng và khoa học thực phẩm là ngành học nghiên cứu và ứng dụng kiến thức về dinh dưỡng và các khía cạnh liên quan đến thực phẩm để đảm bảo sức khỏe và cải thiện chất lượng cuộc sống của con người. Ngành này tập trung vào việc nghiên cứu về các thành phần dinh dưỡng trong thực phẩm, cách chúng tác động đến sức khỏe và cách ăn uống có thể ảnh hưởng tích cực đến sức khỏe.
Kỹ sư Dinh dưỡng và khoa học thực phẩm được đào tạo theo định hướng ứng dụng và thực hành, theo nhu cầu và định hướng của doanh nghiệp sử dụng lao động hoạt động trong lĩnh vực dinh dưỡng, thực phẩm và ẩm thực. Với sự phát triển liên tục trong khoa học và công nghệ, ngành Dinh dưỡng và khoa học thực phẩm ngày càng trở nên quan trọng hơn trong việc nâng cao chất lượng cuộc sống và phòng ngừa bệnh tật.
"
Ngành Quản lý tài nguyên và môi trường (Ngành mới tuyển sinh 2025),"Ngành Quản lý Tài nguyên và Môi trường là ngành học cung cấp những kiến thức cơ bản để quản lý các loại tài nguyên thiên nhiên và môi trường như: quản lý đất đai, quản lý tài nguyên nước, rừng, khoáng sản, khí hậu và môi trường. 
Sinh viên theo học ngành Quản lý Tài nguyên và Môi trường được trang bị kiến thức nền tảng, áp dụng tri thức toán, khoa học tự nhiên, kinh tế, chính trị, xã hội và nhân văn trong lĩnh vực quản lý tài nguyên và môi trường; phân tích ảnh hưởng của chính sách, pháp luật trong công tác quản lý tài nguyên và môi trường; đánh giá công tác quản lý tài nguyên, môi trường để phục vụ mục tiêu phát triển bền vững; lập quy hoạch, kế hoạch sử dụng nguồn tài nguyên và môi trường đáp ứng các yêu cầu về phát triển bền vững của Việt Nam và toàn cầu.
Cơ hội việc làm sau khi ra trường: Chuyên viên Tư vấn về mảng môi trường trong phát triển bền vững; Chuyên viên phân tích năng lượng & ESG; Quản lý nhà nước về bảo vệ môi trường; Chuyên viên an toàn sức khỏe nghề nghiệp; Nghiên cứu và phát triển dự án môi trường; Giảng viên, nghiên cứu viên về Môi trường và Phát triển bền vững","Ngành Quản lý tài nguyên và môi trường (Ngành mới tuyển sinh 2025) - Ngành Quản lý Tài nguyên và Môi trường là ngành học cung cấp những kiến thức cơ bản để quản lý các loại tài nguyên thiên nhiên và môi trường như: quản lý đất đai, quản lý tài nguyên nước, rừng, khoáng sản, khí hậu và môi trường. 
Sinh viên theo học ngành Quản lý Tài nguyên và Môi trường được trang bị kiến thức nền tảng, áp dụng tri thức toán, khoa học tự nhiên, kinh tế, chính trị, xã hội và nhân văn trong lĩnh vực quản lý tài nguyên và môi trường; phân tích ảnh hưởng của chính sách, pháp luật trong công tác quản lý tài nguyên và môi trường; đánh giá công tác quản lý tài nguyên, môi trường để phục vụ mục tiêu phát triển bền vững; lập quy hoạch, kế hoạch sử dụng nguồn tài nguyên và môi trường đáp ứng các yêu cầu về phát triển bền vững của Việt Nam và toàn cầu.
Cơ hội việc làm sau khi ra trường: Chuyên viên Tư vấn về mảng môi trường trong phát triển bền vững; Chuyên viên phân tích năng lượng & ESG; Quản lý nhà nước về bảo vệ môi trường; Chuyên viên an toàn sức khỏe nghề nghiệp; Nghiên cứu và phát triển dự án môi trường; Giảng viên, nghiên cứu viên về Môi trường và Phát triển bền vững"
Ngành Công nghệ tài chính (Ngành mới tuyển sinh 2025),"Công nghệ tài chính là ngành học kết hợp giữa công nghệ và tài chính. Đây là lĩnh vực mới, tập trung vào việc sử dụng công nghệ để tạo mới hoặc cải thiện hiệu quả sản phẩm, dịch vụ trong lĩnh vực tài chính. Điều này giúp phục vụ tốt hơn về nhu cầu của thị trường cũng như góp phần vào sự phát triển nền kinh tế.
Chương trình đào tạo cung cấp cho sinh viên những kiến thức nền tảng về tài chính, ngân hàng cùng với cùng với các kỹ năng lập trình, phân tích dữ liệu, áp dụng AI, và công nghệ blockchain. Các hoạt động công nghệ tài chính gắn liền với sự ra đời và ứng dụng của công nghệ chuỗi khối (Blockchain), trí tuệ nhân tạo (AI), trực quan hóa dữ liệu, phân tích dữ liệu lớn… Những công cụ này đóng vai trò quan trọng trong việc đổi mới ngành dịch vụ tài chính.
Cơ hội việc làm sau khi ra trường: Chuyên viên quản lý hệ thống thông tin, hoạch định chiến lược, kiểm soát hệ thống tài chính, phân tích dữ liệu, quản trị và phân tích rủi ro tại các cơ quan quản lý tài chính nhà nước, các cơ quan tổ chức nghiên cứu phát triển công nghệ, các phòng thí nghiệm…Chuyên viên phát triển công nghệ tài chính, phát triển sản phẩm, dịch vụ kinh doanh, tài chính tại các tập đoàn, công ty bán lẻ, thương mại điện tử, công ty chứng khoán, dịch vụ công…Chuyên viên thẩm định tài sản, chuyên viên kinh doanh ngoại hối, chuyên viên phân tích rủi ro,…Chuyên viên làm việc tại các công ty công nghệ tài chính, công ty công nghệ, công ty phát triển phần mềm và các công ty cung ứng dịch vụ cho thị trường tài chính…","Ngành Công nghệ tài chính (Ngành mới tuyển sinh 2025) - Công nghệ tài chính là ngành học kết hợp giữa công nghệ và tài chính. Đây là lĩnh vực mới, tập trung vào việc sử dụng công nghệ để tạo mới hoặc cải thiện hiệu quả sản phẩm, dịch vụ trong lĩnh vực tài chính. Điều này giúp phục vụ tốt hơn về nhu cầu của thị trường cũng như góp phần vào sự phát triển nền kinh tế.
Chương trình đào tạo cung cấp cho sinh viên những kiến thức nền tảng về tài chính, ngân hàng cùng với cùng với các kỹ năng lập trình, phân tích dữ liệu, áp dụng AI, và công nghệ blockchain. Các hoạt động công nghệ tài chính gắn liền với sự ra đời và ứng dụng của công nghệ chuỗi khối (Blockchain), trí tuệ nhân tạo (AI), trực quan hóa dữ liệu, phân tích dữ liệu lớn… Những công cụ này đóng vai trò quan trọng trong việc đổi mới ngành dịch vụ tài chính.
Cơ hội việc làm sau khi ra trường: Chuyên viên quản lý hệ thống thông tin, hoạch định chiến lược, kiểm soát hệ thống tài chính, phân tích dữ liệu, quản trị và phân tích rủi ro tại các cơ quan quản lý tài chính nhà nước, các cơ quan tổ chức nghiên cứu phát triển công nghệ, các phòng thí nghiệm…Chuyên viên phát triển công nghệ tài chính, phát triển sản phẩm, dịch vụ kinh doanh, tài chính tại các tập đoàn, công ty bán lẻ, thương mại điện tử, công ty chứng khoán, dịch vụ công…Chuyên viên thẩm định tài sản, chuyên viên kinh doanh ngoại hối, chuyên viên phân tích rủi ro,…Chuyên viên làm việc tại các công ty công nghệ tài chính, công ty công nghệ, công ty phát triển phần mềm và các công ty cung ứng dịch vụ cho thị trường tài chính…"
Ngành Quản trị Kinh doanh (Ngành mới tuyển sinh 2025),"Ngành Quản trị kinh doanh, chuyên ngành Kinh doanh số cung cấp kiến thức tổng quát về quản trị kinh doanh, kiến thức chuyên sâu về kinh doanh số và kiến thức liên quan đến ứng dụng kỹ thuật số của cách mạng công nghiệp 4.0 vào kinh doanh và quản lý. 
Nghề nghiệp sau khi tốt nghiệp: Chuyên viên chuyển đổi số; Chuyên viên tại phòng kinh doanh, phòng kế hoạch, phòng marketing, phòng nhân sự; Chuyên viên phân tích dữ liệu kinh doanh; Chuyên viên thương mại điện tử; Chuyên viên quản lý dự án; Chuyên viên quản trị hệ thống thông tin của doanh nghiệp; Tự khởi nghiệp trong lĩnh vực kinh doanh, logistics, nhân sự, thương mại, tài chính……","Ngành Quản trị Kinh doanh (Ngành mới tuyển sinh 2025) - Ngành Quản trị kinh doanh, chuyên ngành Kinh doanh số cung cấp kiến thức tổng quát về quản trị kinh doanh, kiến thức chuyên sâu về kinh doanh số và kiến thức liên quan đến ứng dụng kỹ thuật số của cách mạng công nghiệp 4.0 vào kinh doanh và quản lý. 
Nghề nghiệp sau khi tốt nghiệp: Chuyên viên chuyển đổi số; Chuyên viên tại phòng kinh doanh, phòng kế hoạch, phòng marketing, phòng nhân sự; Chuyên viên phân tích dữ liệu kinh doanh; Chuyên viên thương mại điện tử; Chuyên viên quản lý dự án; Chuyên viên quản trị hệ thống thông tin của doanh nghiệp; Tự khởi nghiệp trong lĩnh vực kinh doanh, logistics, nhân sự, thương mại, tài chính……"
Ngành Công nghệ truyền thông (Ngành mới tuyển sinh 2025),"Ngành Công nghệ truyền thông kết hợp giữ Công nghệ thông tin và truyền thông, với mục tiêu quản lý, tạo ra và phân phối thông tin qua các phương tiện truyền thông hiện đại. Các chuyên ngành trong lĩnh vực này bao gồm truyền thông kỹ thuật số, mạng máy tính, phát triển phần mềm, truyền hình và marketing trực tuyến.
Cơ hội việc làm: Chuyên viên phân tích dữ liệu truyền thông, quản trị mạng, phát triển phần mềm, biên tập viên nội dung, chuyên viên truyền thông kỹ thuật số, chuyên gia SEO/SEM. Cơ hội việc làm rất đa dạng, từ các công ty công nghệ, truyền thông, báo chí, các tổ chức quảng cáo, marketing và khởi nghiệp trong các dự án sáng tạo…","Ngành Công nghệ truyền thông (Ngành mới tuyển sinh 2025) - Ngành Công nghệ truyền thông kết hợp giữ Công nghệ thông tin và truyền thông, với mục tiêu quản lý, tạo ra và phân phối thông tin qua các phương tiện truyền thông hiện đại. Các chuyên ngành trong lĩnh vực này bao gồm truyền thông kỹ thuật số, mạng máy tính, phát triển phần mềm, truyền hình và marketing trực tuyến.
Cơ hội việc làm: Chuyên viên phân tích dữ liệu truyền thông, quản trị mạng, phát triển phần mềm, biên tập viên nội dung, chuyên viên truyền thông kỹ thuật số, chuyên gia SEO/SEM. Cơ hội việc làm rất đa dạng, từ các công ty công nghệ, truyền thông, báo chí, các tổ chức quảng cáo, marketing và khởi nghiệp trong các dự án sáng tạo…"
Ngành Vật lý kỹ thuật (Ngành mới tuyển sinh 2025),"Ngành  Vật lý kỹ thuật của trường Đại học Sư phạm Kỹ thuật TP. Hồ Chí Minh là ngành định hướng công nghệ bán dẫn và cảm biến, đo lường, đào tạo mang tính liên ngành,  ứng dụng các nguyên lý vật lý và toán học để phân tích và giải quyết các vấn đề kỹ thuật và ứng dụng liên ngành. Mục tiêu tổng quát của ngành là đào tạo kỹ sư Vật lý Kỹ thuật có năng lực chuyên môn, được trang bị các kiến thức cơ sở vững vàng, có khả năng lãnh đạo, sáng tạo và khả năng tự học suốt đời trong lĩnh vực Vật lý kỹ thuật, đáp ứng nhu cầu lao động có trình độ kỹ thuật cao của đất nước. 
Cơ hội việc làm: Tốt nghiệp ngành Vật lý Kỹ thuật sinh viên có thể làm việc tại các doanh nghiệp hoạt động trong các lĩnh vực như: Các lĩnh vực liên quan đến vật liệu mới, vi điện tử – đo lường, lĩnh vực vật liệu điện tử, bán dẫn, vi mạch, vật liệu tổng hợp (composites), mực in thông minh,…","Ngành Vật lý kỹ thuật (Ngành mới tuyển sinh 2025) - Ngành  Vật lý kỹ thuật của trường Đại học Sư phạm Kỹ thuật TP. Hồ Chí Minh là ngành định hướng công nghệ bán dẫn và cảm biến, đo lường, đào tạo mang tính liên ngành,  ứng dụng các nguyên lý vật lý và toán học để phân tích và giải quyết các vấn đề kỹ thuật và ứng dụng liên ngành. Mục tiêu tổng quát của ngành là đào tạo kỹ sư Vật lý Kỹ thuật có năng lực chuyên môn, được trang bị các kiến thức cơ sở vững vàng, có khả năng lãnh đạo, sáng tạo và khả năng tự học suốt đời trong lĩnh vực Vật lý kỹ thuật, đáp ứng nhu cầu lao động có trình độ kỹ thuật cao của đất nước. 
Cơ hội việc làm: Tốt nghiệp ngành Vật lý Kỹ thuật sinh viên có thể làm việc tại các doanh nghiệp hoạt động trong các lĩnh vực như: Các lĩnh vực liên quan đến vật liệu mới, vi điện tử – đo lường, lĩnh vực vật liệu điện tử, bán dẫn, vi mạch, vật liệu tổng hợp (composites), mực in thông minh,…"
Đối tượng tuyển sinh,"Học sinh của tất cả các trường Trung học phổ thông (THPT) trên cả nước và học sinh học chương trình giáo dục phổ thông của nước ngoài hoặc học ở nước ngoài.
","Đối tượng tuyển sinh - Học sinh của tất cả các trường Trung học phổ thông (THPT) trên cả nước và học sinh học chương trình giáo dục phổ thông của nước ngoài hoặc học ở nước ngoài.
"
Phương thức tuyển sinh,"Theo 1 trong các  phương thức: 
- Xét tuyển dựa vào kết quả của kỳ thi Trung học phổ thông năm 2025 trên toàn quốc với các tổ hợp môn.
- Xét tuyển dựa vào tổng điểm trung bình học bạ 6 học kỳ hoặc tổng điểm trung bình học bạ 2 học kỳ của lớp 12 của 3 môn theo tổ hợp từ 18 điểm trở lên (không giới hạn ngưỡng điểm trung bình từng môn, áp dụng cho thí sinh tốt nghiệp năm 2024 và các năm trước). 
- Xét tuyển các điều kiện tương đương đối với thí sinh học chương trình giáo dục phổ thông của nước ngoài hoặc học ở nước ngoài.
- Xét tuyển theo điểm kỳ thi đánh giá năng lực.
- Xét tuyển sinh viên các trường Đại học.
Tổ hợp môn xét tuyển: Toán, Lý, Hóa (A00); Toán, Lý – Anh (A01); Toán, Văn, Anh (D01); Toán, Anh, Khoa học tự nhiên (D90).
Thí sinh đăng kí xét tuyển trực tuyến tại http://xettuyenqt.hcmute.edu.vn 
","Phương thức tuyển sinh - Theo 1 trong các  phương thức: 
- Xét tuyển dựa vào kết quả của kỳ thi Trung học phổ thông năm 2025 trên toàn quốc với các tổ hợp môn.
- Xét tuyển dựa vào tổng điểm trung bình học bạ 6 học kỳ hoặc tổng điểm trung bình học bạ 2 học kỳ của lớp 12 của 3 môn theo tổ hợp từ 18 điểm trở lên (không giới hạn ngưỡng điểm trung bình từng môn, áp dụng cho thí sinh tốt nghiệp năm 2024 và các năm trước). 
- Xét tuyển các điều kiện tương đương đối với thí sinh học chương trình giáo dục phổ thông của nước ngoài hoặc học ở nước ngoài.
- Xét tuyển theo điểm kỳ thi đánh giá năng lực.
- Xét tuyển sinh viên các trường Đại học.
Tổ hợp môn xét tuyển: Toán, Lý, Hóa (A00); Toán, Lý – Anh (A01); Toán, Văn, Anh (D01); Toán, Anh, Khoa học tự nhiên (D90).
Thí sinh đăng kí xét tuyển trực tuyến tại http://xettuyenqt.hcmute.edu.vn 
"
"Các ngành đào tạo, lộ trình và chỉ tiêu tuyển sinh","```markdown
| TT  | Tên ngành đào tạo                           | Mã ngành         | Lộ trình học và chỉ tiêu tuyển sinh                                                                                                                                      | Cấp bằng                         |
|-----|-------------------------------------------|------------------|--------------------------------------------------------------------------------------------------------------------------------------------------------------------|----------------------------------|
| 1   | Kỹ thuật Điện – Điện tử                   | 7520202QS        | 3 năm đầu học tại SPKT (Năm 1 học Tiếng Anh, được miễn học năm 1 nếu có IELTS 6.0 trở lên). 1 năm cuối học tại ĐH Sunderland hoặc học tại SPKT. Chỉ tiêu: 100.     | Đại học Sunderland (Anh Quốc).  |
| 2   | Quản trị Kinh doanh                       | 7340101QS, 7340303QS | 3 năm đầu học tại SPKT (Năm 1 học Tiếng Anh, được miễn học năm 1 nếu có IELTS 6.0 trở lên). 1 năm cuối học tại ĐH Sunderland hoặc học tại SPKT. Chỉ tiêu: 100.     | Đại học Sunderland (Anh Quốc).  |
| 3   | Logistics và Tài chính Thương mại        | 7510606QN        | 3 năm đầu học tại SPKT (Năm 1 học Tiếng Anh, được miễn học năm 1 nếu có IELTS 6.0 trở lên). 1 năm cuối học tại ĐH Northampton hoặc học tại SPKT. Chỉ tiêu: 60.     | Đại học Northampton (Anh Quốc). |
| 4   | CNKT Cơ khí                               | 7510201QT        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Tongmyong. Chỉ tiêu: 50.                                                                                               | Đại học Tongmyong (Hàn Quốc).   |
| 5   | CNKT Ô tô                                 | 7510205QT        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Tongmyong. Chỉ tiêu: 50.                                                                                               | Đại học Tongmyong (Hàn Quốc).   |
| 6   | Công nghệ Thông tin                       | 7480201QT        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Tongmyong. Chỉ tiêu: 50.                                                                                               | Đại học Tongmyong (Hàn Quốc).   |
| 9   | Quản trị Kinh doanh                       | 7340101QK        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Kettering. Chỉ tiêu: 50.                                                                                                | Đại học Kettering (Mỹ).         |
| 10  | CNKT Điện – Điện tử                       | 7510301QK        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Kettering. Chỉ tiêu: 50.                                                                                                | Đại học Kettering (Mỹ).         |
| 11  | CNKT Cơ khí                               | 7510201QK        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Kettering. Chỉ tiêu: 50.                                                                                                | Đại học Kettering (Mỹ).         |
| 12  | CNKT Máy tính                             | 7480108QK        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Kettering. Chỉ tiêu: 50.                                                                                                | Đại học Kettering (Mỹ).         |
| 13  | CNKT Chế tạo máy và Công nghiệp          | 7510202QK        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Kettering. Chỉ tiêu: 50.                                                                                                | Đại học Kettering (Mỹ).         |
| 14  | CNKT Xây dựng                            | 7510103QA        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Adelaide. Chỉ tiêu: 50.                                                                                               | Đại học Adelaide (Úc).          |
| 15  | Công nghệ Thông tin                      | 7480201QA        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Adelaide. Chỉ tiêu: 50.                                                                                               | Đại học Adelaide (Úc).          |
| 16  | CNKT Cơ khí                              | 7510201QG        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Griffith. Chỉ tiêu: 25.                                                                                                | Đại học Griffith (Úc).          |
| 17  | Quản trị Kinh doanh                      | 7340101QE        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH ESSCA. Chỉ tiêu: 25.                                                                                                  | Đại học ESSCA (Pháp).           |","Các ngành đào tạo, lộ trình và chỉ tiêu tuyển sinh - ```markdown
| TT  | Tên ngành đào tạo                           | Mã ngành         | Lộ trình học và chỉ tiêu tuyển sinh                                                                                                                                      | Cấp bằng                         |
|-----|-------------------------------------------|------------------|--------------------------------------------------------------------------------------------------------------------------------------------------------------------|----------------------------------|
| 1   | Kỹ thuật Điện – Điện tử                   | 7520202QS        | 3 năm đầu học tại SPKT (Năm 1 học Tiếng Anh, được miễn học năm 1 nếu có IELTS 6.0 trở lên). 1 năm cuối học tại ĐH Sunderland hoặc học tại SPKT. Chỉ tiêu: 100.     | Đại học Sunderland (Anh Quốc).  |
| 2   | Quản trị Kinh doanh                       | 7340101QS, 7340303QS | 3 năm đầu học tại SPKT (Năm 1 học Tiếng Anh, được miễn học năm 1 nếu có IELTS 6.0 trở lên). 1 năm cuối học tại ĐH Sunderland hoặc học tại SPKT. Chỉ tiêu: 100.     | Đại học Sunderland (Anh Quốc).  |
| 3   | Logistics và Tài chính Thương mại        | 7510606QN        | 3 năm đầu học tại SPKT (Năm 1 học Tiếng Anh, được miễn học năm 1 nếu có IELTS 6.0 trở lên). 1 năm cuối học tại ĐH Northampton hoặc học tại SPKT. Chỉ tiêu: 60.     | Đại học Northampton (Anh Quốc). |
| 4   | CNKT Cơ khí                               | 7510201QT        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Tongmyong. Chỉ tiêu: 50.                                                                                               | Đại học Tongmyong (Hàn Quốc).   |
| 5   | CNKT Ô tô                                 | 7510205QT        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Tongmyong. Chỉ tiêu: 50.                                                                                               | Đại học Tongmyong (Hàn Quốc).   |
| 6   | Công nghệ Thông tin                       | 7480201QT        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Tongmyong. Chỉ tiêu: 50.                                                                                               | Đại học Tongmyong (Hàn Quốc).   |
| 9   | Quản trị Kinh doanh                       | 7340101QK        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Kettering. Chỉ tiêu: 50.                                                                                                | Đại học Kettering (Mỹ).         |
| 10  | CNKT Điện – Điện tử                       | 7510301QK        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Kettering. Chỉ tiêu: 50.                                                                                                | Đại học Kettering (Mỹ).         |
| 11  | CNKT Cơ khí                               | 7510201QK        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Kettering. Chỉ tiêu: 50.                                                                                                | Đại học Kettering (Mỹ).         |
| 12  | CNKT Máy tính                             | 7480108QK        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Kettering. Chỉ tiêu: 50.                                                                                                | Đại học Kettering (Mỹ).         |
| 13  | CNKT Chế tạo máy và Công nghiệp          | 7510202QK        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Kettering. Chỉ tiêu: 50.                                                                                                | Đại học Kettering (Mỹ).         |
| 14  | CNKT Xây dựng                            | 7510103QA        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Adelaide. Chỉ tiêu: 50.                                                                                               | Đại học Adelaide (Úc).          |
| 15  | Công nghệ Thông tin                      | 7480201QA        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Adelaide. Chỉ tiêu: 50.                                                                                               | Đại học Adelaide (Úc).          |
| 16  | CNKT Cơ khí                              | 7510201QG        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH Griffith. Chỉ tiêu: 25.                                                                                                | Đại học Griffith (Úc).          |
| 17  | Quản trị Kinh doanh                      | 7340101QE        | 2 năm đầu học tại SPKT. 2 năm sau học tại ĐH ESSCA. Chỉ tiêu: 25.                                                                                                  | Đại học ESSCA (Pháp).           |"
Ghi chú,"Ghi chú: 
- Khối xét tuyển cho tất cả các ngành, thí sinh chọn 1 trong 4 tổ hợp: Toán, Lý, Hóa (A00); Toán, Lý – Anh (A01); Toán, Văn, Anh (D01); Khoa học tự nhiên (D90).","Ghi chú - Ghi chú: 
- Khối xét tuyển cho tất cả các ngành, thí sinh chọn 1 trong 4 tổ hợp: Toán, Lý, Hóa (A00); Toán, Lý – Anh (A01); Toán, Văn, Anh (D01); Khoa học tự nhiên (D90)."
